x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
3.3677610951617796,1.2831522560542785,0.9077051339351944,1.507541246334534,3.3677610951617796,1.2831522560542785,0.9077051339351944,1.507541246334534,3.3677610951617796,1.2831522560542785,0.9077051339351944,1.507541246334534,3.3677610951617796,1.2831522560542785,0.9077051339351944,1.507541246334534,3.3677610951617796,1.2831522560542785,0.9077051339351944,1.507541246334534,3.3677610951617796,1.2831522560542785,0.9077051339351944,1.507541246334534,47.74481405276996,1.2831522560542785,0.9077051339351944,1.507541246334534,3.3677610951617796,1.2831522560542785,0.9077051339351944,1.507541246334534,3.3677610951617796,1.2831522560542785,0.9077051339351944,1.507541246334534,3.3677610951617796,1.2831522560542785,0.9077051339351944,1.507541246334534
7.732304638446351,0.8343094649229328,1.0744813395063602,0.9396823716016889,7.732304638446351,0.8343094649229328,1.0744813395063602,0.9396823716016889,7.732304638446351,0.8343094649229328,1.0744813395063602,0.9396823716016889,47.15817886691119,0.8343094649229328,1.0744813395063602,0.9396823716016889,7.732304638446351,0.8343094649229328,1.0744813395063602,0.9396823716016889,7.732304638446351,0.8343094649229328,1.0744813395063602,0.9396823716016889,7.732304638446351,0.8343094649229328,1.0744813395063602,0.9396823716016889,7.732304638446351,0.8343094649229328,1.0744813395063602,0.9396823716016889,7.732304638446351,0.8343094649229328,1.0744813395063602,0.9396823716016889,7.732304638446351,0.8343094649229328,1.0744813395063602,0.9396823716016889
3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585,3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585,3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585,3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585,3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585,3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585,3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585,3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585,3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585,3.5697317484257822,1.1778534162886007,1.6697846122703244,1.136178703300585
4.902643688885395,1.1833870140319545,0.9765050899022212,1.0886023012349582,4.902643688885395,1.1833870140319545,0.9765050899022212,1.0886023012349582,4.902643688885395,1.1833870140319545,0.9765050899022212,1.0886023012349582,4.902643688885395,1.1833870140319545,0.9765050899022212,1.0886023012349582,4.902643688885395,1.1833870140319545,0.9765050899022212,1.0886023012349582,4.902643688885395,1.1833870140319545,0.9765050899022212,1.0886023012349582,4.902643688885395,1.1833870140319545,0.9765050899022212,1.0886023012349582,4.902643688885395,1.1833870140319545,0.9765050899022212,1.0886023012349582,4.902643688885395,1.1833870140319545,0.9765050899022212,1.0886023012349582,26.37465253647303,1.1833870140319545,0.9765050899022212,1.0886023012349582
4.732524438836509,1.2157893698295874,1.312202173665488,0.6875193627897764,4.732524438836509,1.2157893698295874,1.312202173665488,0.6875193627897764,4.732524438836509,1.2157893698295874,1.312202173665488,0.6875193627897764,4.732524438836509,1.2157893698295874,1.312202173665488,0.6875193627897764,4.732524438836509,1.2157893698295874,1.312202173665488,0.6875193627897764,4.732524438836509,1.2157893698295874,1.312202173665488,0.6875193627897764,4.732524438836509,1.2157893698295874,1.312202173665488,0.6875193627897764,4.732524438836509,1.2157893698295874,1.312202173665488,0.6875193627897764,27.868790733421147,1.2157893698295874,1.312202173665488,0.6875193627897764,4.732524438836509,1.2157893698295874,1.312202173665488,0.6875193627897764
4.958340333025541,1.1314823719976674,1.4739347497854434,1.0897070819974368,4.958340333025541,1.1314823719976674,1.4739347497854434,1.0897070819974368,4.958340333025541,1.1314823719976674,1.4739347497854434,1.0897070819974368,4.958340333025541,1.1314823719976674,1.4739347497854434,1.0897070819974368,4.958340333025541,1.1314823719976674,1.4739347497854434,1.0897070819974368,4.958340333025541,1.1314823719976674,1.4739347497854434,1.0897070819974368,4.958340333025541,1.1314823719976674,1.4739347497854434,1.0897070819974368,4.958340333025541,1.1314823719976674,1.4739347497854434,1.0897070819974368,17.87496692440392,1.1314823719976674,1.4739347497854434,1.0897070819974368,4.958340333025541,1.1314823719976674,1.4739347497854434,1.0897070819974368
6.60749452978225,1.3471328265618012,3.0889444339097816,1.245901419544144,6.60749452978225,1.3471328265618012,3.0889444339097816,1.245901419544144,6.60749452978225,1.3471328265618012,3.0889444339097816,1.245901419544144,6.60749452978225,1.3471328265618012,3.0889444339097816,1.245901419544144,25.659408715859374,1.3471328265618012,3.0889444339097816,1.245901419544144,6.60749452978225,1.3471328265618012,3.0889444339097816,1.245901419544144,6.60749452978225,1.3471328265618012,3.0889444339097816,1.245901419544144,6.60749452978225,1.3471328265618012,3.0889444339097816,1.245901419544144,6.60749452978225,1.3471328265618012,3.0889444339097816,1.245901419544144,6.60749452978225,1.3471328265618012,3.0889444339097816,1.245901419544144
5.84642854026967,1.135740486412601,1.1713067954548986,1.3312635076664983,5.84642854026967,1.135740486412601,1.1713067954548986,1.3312635076664983,5.84642854026967,1.135740486412601,1.1713067954548986,1.3312635076664983,5.84642854026967,1.135740486412601,1.1713067954548986,1.3312635076664983,5.84642854026967,1.135740486412601,1.1713067954548986,1.3312635076664983,42.54496385699217,1.135740486412601,1.1713067954548986,1.3312635076664983,19.06823497959963,1.135740486412601,1.1713067954548986,1.3312635076664983,5.84642854026967,1.135740486412601,1.1713067954548986,1.3312635076664983,22.885318874870613,1.135740486412601,1.1713067954548986,1.3312635076664983,5.84642854026967,1.135740486412601,1.1713067954548986,1.3312635076664983
5.252364877133882,0.9572866959682793,4.996026129613455,1.0331495160842337,5.252364877133882,0.9572866959682793,4.996026129613455,1.0331495160842337,5.252364877133882,0.9572866959682793,4.996026129613455,1.0331495160842337,5.252364877133882,0.9572866959682793,4.996026129613455,1.0331495160842337,5.252364877133882,0.9572866959682793,4.996026129613455,1.0331495160842337,5.252364877133882,0.9572866959682793,4.996026129613455,1.0331495160842337,5.252364877133882,0.9572866959682793,4.996026129613455,1.0331495160842337,5.252364877133882,0.9572866959682793,4.996026129613455,1.0331495160842337,5.252364877133882,0.9572866959682793,4.996026129613455,1.0331495160842337,30.0355432203983,0.9572866959682793,4.996026129613455,1.0331495160842337
3.7684300632817886,0.9878193093705991,0.6959280559052223,0.7941535756823646,3.7684300632817886,0.9878193093705991,0.6959280559052223,0.7941535756823646,3.7684300632817886,0.9878193093705991,0.6959280559052223,0.7941535756823646,3.7684300632817886,0.9878193093705991,0.6959280559052223,0.7941535756823646,3.7684300632817886,0.9878193093705991,0.6959280559052223,0.7941535756823646,3.7684300632817886,0.9878193093705991,0.6959280559052223,0.7941535756823646,3.7684300632817886,0.9878193093705991,0.6959280559052223,0.7941535756823646,3.7684300632817886,0.9878193093705991,0.6959280559052223,0.7941535756823646,3.7684300632817886,0.9878193093705991,0.6959280559052223,0.7941535756823646,34.84212527911762,0.9878193093705991,0.6959280559052223,0.7941535756823646
3.538415471333513,0.9864913400196424,0.9308829331317547,0.8629848778193159,3.538415471333513,0.9864913400196424,0.9308829331317547,0.8629848778193159,3.538415471333513,0.9864913400196424,0.9308829331317547,0.8629848778193159,3.538415471333513,0.9864913400196424,0.9308829331317547,0.8629848778193159,3.538415471333513,0.9864913400196424,0.9308829331317547,0.8629848778193159,3.538415471333513,0.9864913400196424,0.9308829331317547,0.8629848778193159,3.538415471333513,0.9864913400196424,0.9308829331317547,0.8629848778193159,3.538415471333513,0.9864913400196424,0.9308829331317547,0.8629848778193159,26.498388215177172,0.9864913400196424,0.9308829331317547,0.8629848778193159,3.538415471333513,0.9864913400196424,0.9308829331317547,0.8629848778193159
3.907645417349414,0.8328117353332702,1.2670429079242602,2.0402072657296064,3.907645417349414,0.8328117353332702,1.2670429079242602,2.0402072657296064,3.907645417349414,0.8328117353332702,1.2670429079242602,2.0402072657296064,3.907645417349414,0.8328117353332702,1.2670429079242602,2.0402072657296064,3.907645417349414,0.8328117353332702,1.2670429079242602,2.0402072657296064,3.907645417349414,0.8328117353332702,1.2670429079242602,2.0402072657296064,48.1138235280906,0.8328117353332702,1.2670429079242602,2.0402072657296064,3.907645417349414,0.8328117353332702,1.2670429079242602,2.0402072657296064,3.907645417349414,0.8328117353332702,1.2670429079242602,2.0402072657296064,3.907645417349414,0.8328117353332702,1.2670429079242602,2.0402072657296064
8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761,8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761,8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761,8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761,8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761,8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761,8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761,8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761,8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761,8.172259634094734,0.816711289250865,1.109445556915394,1.520926108761
4.66859790983187,1.4226602951200886,2.727097020460875,1.3188311445229959,28.380772861898574,1.4226602951200886,2.727097020460875,1.3188311445229959,4.66859790983187,1.4226602951200886,2.727097020460875,1.3188311445229959,4.66859790983187,1.4226602951200886,2.727097020460875,1.3188311445229959,40.039825304613075,1.4226602951200886,2.727097020460875,1.3188311445229959,4.66859790983187,1.4226602951200886,2.727097020460875,1.3188311445229959,4.66859790983187,1.4226602951200886,2.727097020460875,1.3188311445229959,4.66859790983187,1.4226602951200886,2.727097020460875,1.3188311445229959,4.66859790983187,1.4226602951200886,2.727097020460875,1.3188311445229959,4.66859790983187,1.4226602951200886,2.727097020460875,1.3188311445229959
3.3173995859343193,1.3162345857561413,0.8159821441363047,1.1075413880941545,13.34733008781864,1.3162345857561413,0.8159821441363047,1.1075413880941545,3.3173995859343193,1.3162345857561413,0.8159821441363047,1.1075413880941545,3.3173995859343193,1.3162345857561413,0.8159821441363047,1.1075413880941545,3.3173995859343193,1.3162345857561413,0.8159821441363047,1.1075413880941545,47.18872146677873,1.3162345857561413,0.8159821441363047,1.1075413880941545,3.3173995859343193,1.3162345857561413,0.8159821441363047,1.1075413880941545,3.3173995859343193,1.3162345857561413,0.8159821441363047,1.1075413880941545,3.3173995859343193,1.3162345857561413,0.8159821441363047,1.1075413880941545,24.69120638192106,1.3162345857561413,0.8159821441363047,1.1075413880941545
5.097358916464119,1.2103650966044464,2.1924969706189006,1.220683527000826,5.097358916464119,1.2103650966044464,2.1924969706189006,1.220683527000826,5.097358916464119,1.2103650966044464,2.1924969706189006,1.220683527000826,5.097358916464119,1.2103650966044464,2.1924969706189006,1.220683527000826,16.370707427242436,1.2103650966044464,2.1924969706189006,1.220683527000826,22.26164471231455,1.2103650966044464,2.1924969706189006,1.220683527000826,5.097358916464119,1.2103650966044464,2.1924969706189006,1.220683527000826,25.751652519461324,1.2103650966044464,2.1924969706189006,1.220683527000826,18.063267997952632,1.2103650966044464,2.1924969706189006,1.220683527000826,5.097358916464119,1.2103650966044464,2.1924969706189006,1.220683527000826
3.3972023288267117,1.2287157151644093,1.7942268353218702,1.306108569868996,3.3972023288267117,1.2287157151644093,1.7942268353218702,1.306108569868996,3.3972023288267117,1.2287157151644093,1.7942268353218702,1.306108569868996,3.3972023288267117,1.2287157151644093,1.7942268353218702,1.306108569868996,40.666852887571224,1.2287157151644093,1.7942268353218702,1.306108569868996,3.3972023288267117,1.2287157151644093,1.7942268353218702,1.306108569868996,28.061494621854568,1.2287157151644093,1.7942268353218702,1.306108569868996,3.3972023288267117,1.2287157151644093,1.7942268353218702,1.306108569868996,3.3972023288267117,1.2287157151644093,1.7942268353218702,1.306108569868996,3.3972023288267117,1.2287157151644093,1.7942268353218702,1.306108569868996
