x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
29.018342873666317,0.910108466856889,1.6844859227445679,0.8219933943964371,19.695889741655854,0.910108466856889,1.6844859227445679,0.8219933943964371,7.248337700387652,0.910108466856889,1.6844859227445679,0.8219933943964371,7.248337700387652,0.910108466856889,1.6844859227445679,0.8219933943964371,20.66031016663508,0.910108466856889,1.6844859227445679,0.8219933943964371
4.912891832180875,1.0118243659557307,2.1820421620496298,1.9990977155959124,17.210540538074028,1.0118243659557307,2.1820421620496298,1.9990977155959124,24.558742293191575,1.0118243659557307,2.1820421620496298,1.9990977155959124,4.912891832180875,1.0118243659557307,2.1820421620496298,1.9990977155959124,4.912891832180875,1.0118243659557307,2.1820421620496298,1.9990977155959124
17.50608456680867,1.0636671938808981,1.444335023913821,1.688211357040044,3.806777507156203,1.0636671938808981,1.444335023913821,1.688211357040044,12.988407391482058,1.0636671938808981,1.444335023913821,1.688211357040044,3.806777507156203,1.0636671938808981,1.444335023913821,1.688211357040044,3.806777507156203,1.0636671938808981,1.444335023913821,1.688211357040044
5.383833594903814,0.9084553189019491,1.8695407264152146,1.4653032938486412,5.383833594903814,0.9084553189019491,1.8695407264152146,1.4653032938486412,24.797601775962086,0.9084553189019491,1.8695407264152146,1.4653032938486412,5.383833594903814,0.9084553189019491,1.8695407264152146,1.4653032938486412,5.383833594903814,0.9084553189019491,1.8695407264152146,1.4653032938486412
5.089974771191495,1.169581078364573,1.139765296750301,1.2343993500596904,5.089974771191495,1.169581078364573,1.139765296750301,1.2343993500596904,5.089974771191495,1.169581078364573,1.139765296750301,1.2343993500596904,5.089974771191495,1.169581078364573,1.139765296750301,1.2343993500596904,5.089974771191495,1.169581078364573,1.139765296750301,1.2343993500596904
4.246872397386865,0.8879428156315697,1.1087929012836597,1.6131171200519374,4.246872397386865,0.8879428156315697,1.1087929012836597,1.6131171200519374,4.246872397386865,0.8879428156315697,1.1087929012836597,1.6131171200519374,4.246872397386865,0.8879428156315697,1.1087929012836597,1.6131171200519374,4.246872397386865,0.8879428156315697,1.1087929012836597,1.6131171200519374
2.7549904130857437,0.9602315578154021,1.7133283610620205,0.5518393875810561,2.7549904130857437,0.9602315578154021,1.7133283610620205,0.5518393875810561,13.262639369443072,0.9602315578154021,1.7133283610620205,0.5518393875810561,2.7549904130857437,0.9602315578154021,1.7133283610620205,0.5518393875810561,2.7549904130857437,0.9602315578154021,1.7133283610620205,0.5518393875810561
4.900844821538193,0.9777269055318233,1.8410733390190097,0.7715824117545365,4.900844821538193,0.9777269055318233,1.8410733390190097,0.7715824117545365,4.900844821538193,0.9777269055318233,1.8410733390190097,0.7715824117545365,4.900844821538193,0.9777269055318233,1.8410733390190097,0.7715824117545365,4.900844821538193,0.9777269055318233,1.8410733390190097,0.7715824117545365
22.205323864400814,1.0435564782748858,1.3493397767958752,1.2697158302646894,27.523723762499838,1.0435564782748858,1.3493397767958752,1.2697158302646894,3.551538957700354,1.0435564782748858,1.3493397767958752,1.2697158302646894,25.451374268860512,1.0435564782748858,1.3493397767958752,1.2697158302646894,3.551538957700354,1.0435564782748858,1.3493397767958752,1.2697158302646894
14.133153196449307,1.1898671599005681,3.446646533929564,1.2808602345655256,17.34649651199342,1.1898671599005681,3.446646533929564,1.2808602345655256,4.105714054901314,1.1898671599005681,3.446646533929564,1.2808602345655256,4.105714054901314,1.1898671599005681,3.446646533929564,1.2808602345655256,4.105714054901314,1.1898671599005681,3.446646533929564,1.2808602345655256
4.006200194889635,0.9915261589004296,1.3154928616510142,1.2847249860317222,4.006200194889635,0.9915261589004296,1.3154928616510142,1.2847249860317222,4.006200194889635,0.9915261589004296,1.3154928616510142,1.2847249860317222,4.006200194889635,0.9915261589004296,1.3154928616510142,1.2847249860317222,4.006200194889635,0.9915261589004296,1.3154928616510142,1.2847249860317222
3.408424433271442,1.3400849007967435,1.4535388495332997,1.963007802232762,3.408424433271442,1.3400849007967435,1.4535388495332997,1.963007802232762,3.408424433271442,1.3400849007967435,1.4535388495332997,1.963007802232762,3.408424433271442,1.3400849007967435,1.4535388495332997,1.963007802232762,3.408424433271442,1.3400849007967435,1.4535388495332997,1.963007802232762
14.033272898709775,0.8762392773667338,1.8717566174860658,0.9846980179905258,15.801626372369606,0.8762392773667338,1.8717566174860658,0.9846980179905258,4.738326091468945,0.8762392773667338,1.8717566174860658,0.9846980179905258,4.738326091468945,0.8762392773667338,1.8717566174860658,0.9846980179905258,33.5120911535195,0.8762392773667338,1.8717566174860658,0.9846980179905258
5.706031302001427,0.9410480990093947,1.54494107972866,0.8544866856144134,5.706031302001427,0.9410480990093947,1.54494107972866,0.8544866856144134,5.706031302001427,0.9410480990093947,1.54494107972866,0.8544866856144134,5.706031302001427,0.9410480990093947,1.54494107972866,0.8544866856144134,5.706031302001427,0.9410480990093947,1.54494107972866,0.8544866856144134
3.443563194645814,1.2958928211124345,1.1122898637662348,1.3893933435635666,3.443563194645814,1.2958928211124345,1.1122898637662348,1.3893933435635666,3.443563194645814,1.2958928211124345,1.1122898637662348,1.3893933435635666,20.549953044288372,1.2958928211124345,1.1122898637662348,1.3893933435635666,3.443563194645814,1.2958928211124345,1.1122898637662348,1.3893933435635666
5.552073108539931,1.2784816227821538,1.6130819283342694,1.3069021074494274,5.552073108539931,1.2784816227821538,1.6130819283342694,1.3069021074494274,20.203052632793266,1.2784816227821538,1.6130819283342694,1.3069021074494274,17.71475254574075,1.2784816227821538,1.6130819283342694,1.3069021074494274,5.552073108539931,1.2784816227821538,1.6130819283342694,1.3069021074494274
5.089005220016149,1.0876921803135418,2.394630761804687,0.934575550821603,5.089005220016149,1.0876921803135418,2.394630761804687,0.934575550821603,5.089005220016149,1.0876921803135418,2.394630761804687,0.934575550821603,5.089005220016149,1.0876921803135418,2.394630761804687,0.934575550821603,5.089005220016149,1.0876921803135418,2.394630761804687,0.934575550821603
4.272142634747236,1.025349721531584,2.0726271806223746,1.877782571917445,4.272142634747236,1.025349721531584,2.0726271806223746,1.877782571917445,4.272142634747236,1.025349721531584,2.0726271806223746,1.877782571917445,4.272142634747236,1.025349721531584,2.0726271806223746,1.877782571917445,4.272142634747236,1.025349721531584,2.0726271806223746,1.877782571917445
19.652523606823365,1.4863484623287306,1.8273851083333281,1.1565313120692189,12.985321841431157,1.4863484623287306,1.8273851083333281,1.1565313120692189,3.2338944749609975,1.4863484623287306,1.8273851083333281,1.1565313120692189,3.2338944749609975,1.4863484623287306,1.8273851083333281,1.1565313120692189,3.2338944749609975,1.4863484623287306,1.8273851083333281,1.1565313120692189
3.4857887075983687,0.8634286132367409,2.476948946197855,1.7829173073782212,3.4857887075983687,0.8634286132367409,2.476948946197855,1.7829173073782212,23.311996673592148,0.8634286132367409,2.476948946197855,1.7829173073782212,3.4857887075983687,0.8634286132367409,2.476948946197855,1.7829173073782212,32.91584365940663,0.8634286132367409,2.476948946197855,1.7829173073782212
5.185001695535623,0.8697174903520909,1.2622844231102044,0.9677930432701005,5.185001695535623,0.8697174903520909,1.2622844231102044,0.9677930432701005,5.185001695535623,0.8697174903520909,1.2622844231102044,0.9677930432701005,5.185001695535623,0.8697174903520909,1.2622844231102044,0.9677930432701005,5.185001695535623,0.8697174903520909,1.2622844231102044,0.9677930432701005
2.1977023503994175,1.5296809712036197,1.229194457427388,1.6144786791155437,29.095390326394643,1.5296809712036197,1.229194457427388,1.6144786791155437,2.1977023503994175,1.5296809712036197,1.229194457427388,1.6144786791155437,2.1977023503994175,1.5296809712036197,1.229194457427388,1.6144786791155437,2.1977023503994175,1.5296809712036197,1.229194457427388,1.6144786791155437
22.065700364757788,1.3196758464206908,2.5760068995654715,2.2394227828379196,3.985691367767819,1.3196758464206908,2.5760068995654715,2.2394227828379196,3.985691367767819,1.3196758464206908,2.5760068995654715,2.2394227828379196,3.985691367767819,1.3196758464206908,2.5760068995654715,2.2394227828379196,3.985691367767819,1.3196758464206908,2.5760068995654715,2.2394227828379196
2.307383045030025,1.9095929853976574,1.3040872605971336,2.558663161396509,2.307383045030025,1.9095929853976574,1.3040872605971336,2.558663161396509,2.307383045030025,1.9095929853976574,1.3040872605971336,2.558663161396509,2.307383045030025,1.9095929853976574,1.3040872605971336,2.558663161396509,2.307383045030025,1.9095929853976574,1.3040872605971336,2.558663161396509
4.144357906094801,1.436751061441763,2.013526231148161,1.6694906124253726,22.369167730619697,1.436751061441763,2.013526231148161,1.6694906124253726,4.144357906094801,1.436751061441763,2.013526231148161,1.6694906124253726,4.144357906094801,1.436751061441763,2.013526231148161,1.6694906124253726,4.144357906094801,1.436751061441763,2.013526231148161,1.6694906124253726
5.964530419214596,1.2204887513779479,1.9152009665867644,2.04442708170979,5.964530419214596,1.2204887513779479,1.9152009665867644,2.04442708170979,5.964530419214596,1.2204887513779479,1.9152009665867644,2.04442708170979,5.964530419214596,1.2204887513779479,1.9152009665867644,2.04442708170979,5.964530419214596,1.2204887513779479,1.9152009665867644,2.04442708170979
4.655929673249337,1.0729906021962174,1.0172490695377194,1.2254923795046861,4.655929673249337,1.0729906021962174,1.0172490695377194,1.2254923795046861,4.655929673249337,1.0729906021962174,1.0172490695377194,1.2254923795046861,4.655929673249337,1.0729906021962174,1.0172490695377194,1.2254923795046861,4.655929673249337,1.0729906021962174,1.0172490695377194,1.2254923795046861
5.955353217566266,0.8930759296026933,1.318370704624469,1.5895044357781014,5.955353217566266,0.8930759296026933,1.318370704624469,1.5895044357781014,5.955353217566266,0.8930759296026933,1.318370704624469,1.5895044357781014,21.689565116372457,0.8930759296026933,1.318370704624469,1.5895044357781014,5.955353217566266,0.8930759296026933,1.318370704624469,1.5895044357781014
5.464275877439996,1.2260852169097867,1.1654940917304764,1.2169114645630121,12.659417050176934,1.2260852169097867,1.1654940917304764,1.2169114645630121,26.821670971708585,1.2260852169097867,1.1654940917304764,1.2169114645630121,5.464275877439996,1.2260852169097867,1.1654940917304764,1.2169114645630121,5.464275877439996,1.2260852169097867,1.1654940917304764,1.2169114645630121
6.337325791195146,1.0472337798789404,1.7017756976023166,0.9473760132849016,6.337325791195146,1.0472337798789404,1.7017756976023166,0.9473760132849016,6.337325791195146,1.0472337798789404,1.7017756976023166,0.9473760132849016,6.337325791195146,1.0472337798789404,1.7017756976023166,0.9473760132849016,6.337325791195146,1.0472337798789404,1.7017756976023166,0.9473760132849016
4.207274946091281,0.9157273686688758,1.3446844281107688,1.0377978786748663,23.444595559087368,0.9157273686688758,1.3446844281107688,1.0377978786748663,4.207274946091281,0.9157273686688758,1.3446844281107688,1.0377978786748663,4.207274946091281,0.9157273686688758,1.3446844281107688,1.0377978786748663,4.207274946091281,0.9157273686688758,1.3446844281107688,1.0377978786748663
2.745972134837163,0.8583899215966846,2.1099812516418224,1.0893911432508525,2.745972134837163,0.8583899215966846,2.1099812516418224,1.0893911432508525,14.538945838416598,0.8583899215966846,2.1099812516418224,1.0893911432508525,2.745972134837163,0.8583899215966846,2.1099812516418224,1.0893911432508525,29.327117657923846,0.8583899215966846,2.1099812516418224,1.0893911432508525
8.783023337278989,1.120001933045367,1.0936636620051425,1.2941792686937512,8.783023337278989,1.120001933045367,1.0936636620051425,1.2941792686937512,32.00525514041762,1.120001933045367,1.0936636620051425,1.2941792686937512,8.783023337278989,1.120001933045367,1.0936636620051425,1.2941792686937512,8.783023337278989,1.120001933045367,1.0936636620051425,1.2941792686937512
4.689306485283681,0.8677790184042674,1.6346213546765942,1.114423183047956,4.689306485283681,0.8677790184042674,1.6346213546765942,1.114423183047956,4.689306485283681,0.8677790184042674,1.6346213546765942,1.114423183047956,4.689306485283681,0.8677790184042674,1.6346213546765942,1.114423183047956,4.689306485283681,0.8677790184042674,1.6346213546765942,1.114423183047956
18.195782743983727,1.4062910708050993,1.01179247607799,1.4661453302123157,3.893780753586062,1.4062910708050993,1.01179247607799,1.4661453302123157,3.893780753586062,1.4062910708050993,1.01179247607799,1.4661453302123157,3.893780753586062,1.4062910708050993,1.01179247607799,1.4661453302123157,3.893780753586062,1.4062910708050993,1.01179247607799,1.4661453302123157
3.3115137045797263,2.178641089776359,1.258709186164736,0.905108756575754,3.3115137045797263,2.178641089776359,1.258709186164736,0.905108756575754,3.3115137045797263,2.178641089776359,1.258709186164736,0.905108756575754,3.3115137045797263,2.178641089776359,1.258709186164736,0.905108756575754,3.3115137045797263,2.178641089776359,1.258709186164736,0.905108756575754
